Name,Reference,Left,KWIC,Right,variant,potential_passive,verb_transitivity,complement,lemma
"PA720422,Quatennens, Adrien","PA720422,2019-10-22",leurs promesses ; mais leurs dirigeants restent les principaux bénéficiaires de la politique du Gouvernement .,Vous vous faites encore appeler,"La République en marche, mais avec vous, la République rampe . Pas mal ! En définitive, votre politique, c'' est moins de",se faire,1,transitive,0,appeler
"PA720286,Fiat, Caroline","PA720286,2019-10-22",et ont participé à certaines restructurations. Ils sont au contraire très au courant et entendent ne plus,se faire avoir,". Sur la boucle e-mail des médecins, l'' une de vos consœurs, professeur à l'' Assistance publique - Hôpitaux de Paris , l''",se faire,1,transitive,0,avoir
"PA720286,Fiat, Caroline","PA720286,2019-10-23",", mais tant pis ! Je veux bien entendre que tout le monde aime tout le monde, mais je suis désolée : quand les pompiers",se font matraquer,"dehors, si on les aime, on va les soutenir ! La parole est à M. Laurent Furst . À propos des amendements de M. Viala et de M.",se faire,1,transitive,0,matraquer
"PA719806,Auconie, Sophie","PA719806,2019-10-24",". L'' amendement n° 191 rectifié vise à compléter l'' alinéa 9 par les mots : "" ainsi que la possibilité pour le cotisant de",se faire assister,"d'' un conseil et les modalités de contestation de ladite correction "". Dès lors que l'' URSSAF procède à une correction",se faire,1,transitive,de,assister
"PA719806,Auconie, Sophie","PA719806,2019-10-24","à une correction des déclarations, il convient d'' informer le cotisant qu'' il a la possibilité de la contester et de",se faire assister,d'' un conseil. Quel est l'' avis de la commission ? Les deux amendements sont satisfaits. Demande de retrait ou avis,se faire,1,transitive,de,assister
"PA642788,Véran, Olivier","PA642788,2019-10-24","élevés de la population, c''est-à-dire que les gens préfèrent couvrir des distances importantes plutôt que d'' aller",se faire soigner,"à l'' hôpital. L'' augmentation de l'' activité étant prévue, il est normal que, pour ne pas pénaliser l'' établissement,",se faire,1,transitive,0,soigner
"PA610681,Bareigts, Ericka","PA610681,2019-10-24","en considération cet isolement qui, on le voit bien dans la réalité, amenuise les chances ou les possibilités de",se faire soigner,". Quel est l'' avis de la commission ? Nous avons eu ce débat en commission. Votre amendement est satisfait, madame",se faire,1,transitive,0,soigner
"PA642788,Véran, Olivier","PA642788,2019-10-24","et en séance publique, un amendement qui a été retoqué par l'' article 45 – comme quoi on peut être rapporteur général et",se faire piéger,! Il visait à permettre à un usager du médicament de participer aux négociations entre le CEPS et l'' industrie,se faire,1,transitive,0,piéger
"PA334768,Touraine, Jean-Louis","PA334768,2019-10-25",dans la lutte contre le tabac alors que nous l'' acceptons dans la vaccination ? Nous venons d'' étendre la possibilité de,se faire vacciner,"en pharmacie, simplification bénéfique que nous pourrions étendre à la lutte contre le tabac. Si une personne qui veut",se faire,1,transitive,0,vacciner
"PA717153,Buzyn, Agnès","PA717153,2019-10-25",avez avancé la raison précise pour laquelle je ne suis pas favorable à cette extension. Il faut une prescription pour,se faire vacciner,"contre la grippe en pharmacie ; certes, elle n'' est pas individuelle, mais concerne des groupes cibles, auxquels l''",se faire,1,transitive,0,vacciner
"PA508,Biémouret, Gisèle","PA508,2019-10-25","17 octobre, lors de son audition par la commission d'' enquête sur l'' utilisation du chlordécone, ils auront du mal à",se faire indemniser,". En effet, le lien de causalité entre l'' exposition au chlordécone et la pathologie n'' est pas formellement établi par",se faire,1,transitive,0,indemniser
"PA720286,Fiat, Caroline","PA720286,2019-10-25",de l'' Assemblée nationale . Très bien ! C '' est une bonne décision ! On est seulement trente dans l'' hémicycle ! On va,se faire laminer,! La parole est à Mme Gisèle Biémouret . Nous saluons bien entendu la continuation et l'' amélioration du dispositif qui,se faire,1,transitive,0,laminer
"PA721860,Cesarini, Jean-François","PA721860,2019-10-28","certains territoires des règles pour pouvoir expérimenter. Dans ma circonscription, des viticulteurs nature et bio",se font attaquer,par les voisins qui leur reprochent d'' être hors la loi parce qu'' ils ne sulfatent pas assez ! C '' est dans de tels cas qu'' il,se faire,1,transitive,par,attaquer
"PA720430,Bernalicis, Ugo","PA720430,2019-11-05",on a fait en sorte qu'' il ne soit pas possible de retirer de l'' argent liquide avec cette carte. Je ne doute pas que certains,se fassent racketter,". Néanmoins, ne s'' agit - il pas d'' une fausse bonne idée que de contraindre à payer uniquement en carte bleue un demandeur",se faire,1,transitive,0,racketter
"PA610681,Bareigts, Ericka","PA610681,2019-11-06","aide versée aux familles pour le retour du corps d'' un défunt. Il arrive en effet qu'' un être cher, enfant ou parent, parte",se faire soigner,"dans l'' Hexagone et y décède. Dans ces situations douloureuses, personne ne prend le retour en charge, sinon, le cas",se faire,1,transitive,0,soigner
"PA642764,Aviragnet, Joël","PA642764,2019-11-07",quitté leur pays pour des raisons de santé. L'' idée selon laquelle l'' AME attire un flux important de migrants venant,se faire soigner,en France ne résiste pas à l'' épreuve des faits : toutes les enquêtes disponibles montrent que la santé est un motif de,se faire,1,transitive,0,soigner
"PA642764,Aviragnet, Joël","PA642764,2019-11-07",Europe en accueillant des centaines de milliers de réfugiés. Pensez - vous qu'' il faille sombrer dans l'' indignité pour,se faire réélire,en 2022 ? Où sont passées nos valeurs communes ? Le droit à la protection de la santé est un principe constitutionnel ;,se faire,1,transitive,0,réélire
"PA642764,Aviragnet, Joël","PA642764,2019-11-07",% en trois ans dans la population migrante. Est - ce souhaitable pour la France ? Pensez - vous que cela ait aidé M. Rajoy à,se faire réélire,"? Au contraire, l'' émergence de Vox , un parti néo-franquiste, en est le terrible résultat. L'' AME permet à des personnes",se faire,1,transitive,0,réélire
"PA717153,Buzyn, Agnès","PA717153,2019-11-07","la fraude et les abus, qui ne sont d'' ailleurs pas nécessairement le fait de personnes migrantes, certains venant",se faire soigner,"en France avant de repartir chez eux. En l'' espèce, nous parlons de l'' AME , dont les personnes en situation irrégulière",se faire,1,transitive,0,soigner
"PA717153,Buzyn, Agnès","PA717153,2019-11-07","retourneront ensuite dans leur pays. Ce n'' est donc pas des migrants que l'' on parle, mais bien de personnes qui viennent",se faire soigner,en France en dévoyant un système auquel nous sommes tous profondément attachés. Nous devons le refuser. Vous,se faire,1,transitive,0,soigner
"PA717153,Buzyn, Agnès","PA717153,2019-11-07","les personnes qui font des allers-retours entre le pays où ils vivent et la France , où ils viennent simplement",se faire soigner,". Il n'' y aura aucune différence avec la situation actuelle. Enfin, un aveu ! Votre amendement ne sert donc à rien ! Ça ne",se faire,1,transitive,0,soigner
"PA720286,Fiat, Caroline","PA720286,2019-11-07",", madame la ministre, il peut effectivement arriver que des princes du Qatar ou des chercheurs en Suisse viennent",se faire soigner,en France et profitent de l'' AME. Que font les consulats ? Pourquoi ne vont -ils pas chercher l'' argent dans les consulats,se faire,1,transitive,0,soigner
"PA717153,Buzyn, Agnès","PA717153,2019-11-07",à l'' expiration du visa. Il s'' agit de viser une population dont on sait qu'' elle vient sous couvert de tourisme pour,se faire soigner,". L'' objectif est clairement d'' éviter ces abus, ce dévoiement du dispositif actuel. Cela ne changera rien pour ceux qui",se faire,1,transitive,0,soigner
"PA719138,Castellani, Michel","PA719138,2019-11-07","doute des abus et des fraudes existent -ils, mais ce qui est certain, c'' est que les gens bien portants ne cherchent pas à",se faire soigner,. Je sais que tous les pays du Nord sont soumis à une pression migratoire considérable et que nous devons la gérer nolens,se faire,1,transitive,0,soigner
"PA608016,Louwagie, Véronique","PA608016,2019-11-07",soins pour les étrangers. Elle envoie un signal nécessaire à toutes les personnes qui souhaitent venir en France pour,se faire soigner,"gratuitement, ce qui, je l'' espère, contribuera à réduire le tourisme médical. La commission ne s'' étant pas prononcée",se faire,1,transitive,0,soigner
"PA720892,Panot, Mathilde","PA720892,2019-11-12",un processus démocratique qui recrée de la confiance dans cette démocratie qu'' il nous faut protéger. La population,se fait massacrer,! Nous voulons que de nouvelles élections se tiennent le plus rapidement possible. L'' Union européenne enverra bien,se faire,1,transitive,0,massacrer
"PA609590,Rabault, Valérie","PA609590,2019-11-13",du déficit de la France n'' intéresse plus grand monde. Les taux négatifs conduisent à une situation dans laquelle on,se fait payer,"pour emprunter ! Mais gouverner, monsieur le ministre, c'' est aussi prévoir. En cas de retournement des taux, ce qui",se faire,1,transitive,0,payer
"PA332523,Dalloz, Marie-Christine","PA332523,2019-11-13",". En outre, il est proposé de préciser que le président de la commission peut, à l'' occasion d'' une réunion, choisir de",se faire représenter,"soit par un adjoint – un autre membre élu de la collectivité –, soit par un agent de la collectivité qu'' il aura choisi pour",se faire,1,transitive,par,représenter
"PA607846,Darmanin, Gérald","PA607846,2019-11-13","de tabac "" à la papa "", si je puis dire – par exemple, ceux qui passent la frontière en possession de quinze cartouches et",se font arrêter,"par les douaniers. En revanche, elle ne voudrait pas nous donner les moyens juridiques de contrôler ceux qui vendent du",se faire,1,transitive,par,arrêter
"PA719608,Ménard, Emmanuelle","PA719608,2019-11-18","que le maire d'' une commune, élu au suffrage universel direct, voie son concurrent – ou adversaire – battu",se faire élire,à la tête de l'' EPCI uniquement par le biais du copinage. Je maintiens ce dernier terme car les maires peuvent constituer,se faire,1,transitive,0,élire
"PA266776,Reiss, Frédéric","PA266776,2019-11-18",". La parole est à M. Frédéric Reiss , pour soutenir l'' amendement n° 212. Il est en effet est naturel qu'' un maire puisse",se faire représenter,à la conférence des maires par l'' un de ses adjoints. Une remarque sur le caractère obligatoire de la conférence des,se faire,1,transitive,par,représenter
"PA643210,Lecornu, Sébastien","PA643210,2019-11-18",et ceux qui ont imaginé les conseils des maires. Nous devons être pragmatiques : si on souhaite que le maire puisse,se faire représenter,"par un adjoint ou un conseiller municipal, il suffit de ne rien inscrire dans la loi, car alors elle le permet. Le pacte de",se faire,1,transitive,par,représenter
"PA267429,Cinieri, Dino","PA267429,2019-11-18","! La parole est à M. Dino Cinieri , pour soutenir l'' amendement n° 90. Cet amendement vise à permettre au maire de",se faire représenter,par l'' un de ses adjoints lors des réunions de la conférence des maires de l'' intercommunalité. Quel est l'' avis de la,se faire,1,transitive,par,représenter
"PA721314,Schellenberger, Raphaël","PA721314,2019-11-18","adopter, nous parlons de la possibilité offerte au maire, notamment lorsqu'' il est seul conseiller communautaire, de",se faire remplacer,"dans la commission dans laquelle il siège, s'' il est empêché. Imaginons un conseil de communauté de 130 membres doté de",se faire,1,transitive,0,remplacer
"PA721314,Schellenberger, Raphaël","PA721314,2019-11-18",130 membres doté de plusieurs commissions. Un conseiller communautaire siège dans une ou deux commissions : il ne peut,se faire représenter,"que dans celles-ci. En revanche, chaque commune n'' a pas l'' assurance d'' être représentée dans chaque commission. Il s''",se faire,1,transitive,0,remplacer
"PA718850,Cordier, Pierre","PA718850,2019-11-19","considération les intempéries, permettre aux élus de discuter à distance ? Mais sur quelle planète vivez - vous ? On va",se faire lyncher,"! Et puis, monsieur Lecornu , je sais que vous assumez de représenter la droite décomplexée, mais vous comparez des",se faire,1,transitive,0,lyncher
"PA643210,Lecornu, Sébastien","PA643210,2019-11-20",même si nous passons notre temps à imaginer des correctifs à ce principe parce que nous avons peur qu'' une commune rurale,se fasse écraser,"par la commune centre... Ah non, pas vous ! Pas moi, madame Genevard , nous tous ! Ce n'' est pas un argument que je fais mien,",se faire,1,transitive,par,écraser
"PA608172,Pires Beaune, Christine","PA608172,2019-11-21","commune et étant devenu conseiller municipal – sans être maire, sa liste n'' étant pas majoritaire – pourrait en effet",se faire élire,au conseil communautaire et devenir président de l'' EPCI... Cela n'' a rien à voir ! Tel n'' est pas l'' objet de l'' article !,se faire,1,transitive,0,élire
"PA709315,Viala, Arnaud","PA709315,2019-11-21",", ils auront le réflexe de se tourner vers des structures privées qui facturent grassement des diagnostics en",se faisant payer,pour apprendre eux-mêmes pendant six mois ce que les élus savent depuis toujours et en formulant des préconisations,se faire,1,transitive,0,payer
"PA405480,Pupponi, François","PA405480,2019-11-21","le moins, que Mme la garde des sceaux adresse une note aux procureurs. C '' est ce qu'' elle a fait il y a dix jours. Les élus",se font très souvent insulter,"– cela m'' est arrivé. Quand j'' étais maire, un inspecteur de l'' éducation nationale s'' est fait caillasser dans ma",se faire,1,transitive,0,insulter
"PA721270,Peu, Stéphane","PA721270,2019-11-21","de maires qui déploraient leur impuissance, les pouvoirs étant ailleurs et dilués ; ils disaient : on a le droit de",se faire engueuler,", mais pas celui d'' agir. Afin d'' y remédier, le présent amendement tend à rétablir une disposition adoptée par le Sénat",se faire,1,transitive,0,engueuler
"PA721270,Peu, Stéphane","PA721270,2019-11-21","' agir tout de suite, sinon, face aux riverains qu'' il recevra dans son bureau, il ne pourra qu'' écouter, éventuellement",se faire engueuler,et écrire au préfet un courrier dont les conséquences ne se feront pas sentir avant plusieurs semaines ou plusieurs,se faire,1,transitive,0,engueuler
"PA608292,Dubié, Jeanine","PA608292,2019-11-25",", les nôtres comme ceux des personnels hospitaliers en souffrance et ceux des citoyens qui éprouvent des difficultés à",se faire soigner,", tous ces espoirs ont été déçus à l'' issue de nos débats en première lecture, sources d'' une grande frustration.",se faire,1,transitive,0,soigner
"PA720286,Fiat, Caroline","PA720286,2019-11-25","personnes qui nous ont expliqué que leur mutuelle ne prenant pas en compte leurs troubles mentaux, ils ne peuvent",se faire hospitaliser,"faute de place disponible dans le secteur public. Il me semble que, dans la région de Toulouse , c'' est quatre",se faire,1,transitive,0,hospitaliser
"PA415452,Guillaume, Didier","PA415452,2019-11-26","ont brûlé : ce n'' est pas acceptable ! Depuis des mois maintenant, des agriculteurs travaillant dans les champs",se font expulser,"de leur tracteur et sont traités de pollueurs et d'' empoisonneurs. C '' est inacceptable ! Monsieur Lavergne , vous,",se faire,1,transitive,0,expulser
"PA720286,Fiat, Caroline","PA720286,2019-11-26",", ... Il faut conclure, madame Fiat . ...des lits supplémentaires. Il faut respecter les Français qui vont",se faire soigner,". La situation sanitaire est critique. Sauvez les Français , sauvez nos patients ! La parole est à M. Joël Aviragnet .",se faire,1,transitive,0,soigner
"PA642847,Bazin, Thibault","PA642847,2019-11-28","un avis défavorable au sous-amendement. La parole est à M. Thibault Bazin . Monsieur le ministre , si votre majorité",se fait déborder,"par le groupe minoritaire de la majorité, il vaudrait mieux éviter le pire en adoptant mon sous-amendement, au sujet",se faire,1,transitive,par,déborder
"PA720286,Fiat, Caroline","PA720286,2019-12-03",à l'' ordre avec inscription au procès-verbal ! Je vous remercie. Nous passons au vote. Il s'' en faut de peu désormais que,nous nous fassions librement insulter,! N '' en prenez pas l'' habitude ! La parole est à Mme Monique Limon . La France est l'' un des tout premiers consommateurs de,se faire,1,transitive,0,insulter
"PA1874,Le Fur, Marc","PA1874,2019-12-03",", comme nous sommes très défaillants, viennent de plusieurs mosquées – de Paris , d'' Évry ou de Lyon –, à tour de rôle, en",se faisant payer,par les abattoirs puisqu'' ils leur rendent un service. Et donc ? C '' est une réalité commerciale : il faut le savoir.,se faire,1,transitive,par,payer
"PA332228,Benoit, Thierry","PA332228,2019-12-04","grands distributeurs, Carrefour , Leclerc et consorts. Depuis un demi-siècle, le pauvre consommateur, dans ce pays,","se fait donc "" balader",""" : dans les rayons de la grande distribution, on lui vend ce qu'' on veut bien lui vendre. Dans ces conditions, la",se faire,1,transitive,0,balader
"PA605518,Lambert, François-Michel","PA605518,2019-12-10",à usage unique en 2040. Adoptons une autre mesure concrète qui favorise le pouvoir d'' achat des Français et leur évite de,se faire tromper,", tout en répondant à un enjeu planétaire. L'' adoption de ces amendements serait un symbole extraordinaire et je",se faire,1,transitive,0,tromper
"PA720764,Lasserre, Florence","PA720764,2019-12-13",. Cet amendement tend à ce que les étudiants puissent apporter un contenant alimentaire à la cantine du CROUS afin de,se faire servir,", lorsqu'' il reste des plats préparés pour le déjeuner après le service, un second repas chaud à emporter, à moindre coût",se faire,1,transitive,0,servir
"PA266808,Rolland, Vincent","PA266808,2019-12-17","mois, de nombreux fournisseurs refusent de livrer les sites à cause des difficultés qu'' ils rencontrent pour",se faire payer,". La maison mère, Ferroglobe , a, semble -t - il, récupéré des crédits de trésorerie, mais cet argent va soulager d''",se faire,1,transitive,0,payer
"PA722054,Hai, Nadia","PA722054,2019-12-17",répéter jusqu'' à ce qu'' elle se taise et qu'' elle arrête d'' être aussi désagréable dans l'' hémicycle. Fait personnel !,Je me fais insulter,"! Fait personnel, cela fait trois fois que vous le dites ... Ça commence à bien faire, vos histoires. Si vous voulez, on va",se faire,1,transitive,0,insulter
"PA721418,Mignola, Patrick","PA721418,2019-12-18","de se "" glyphosater "" en leur expliquant qu'' il faut reporter la mesure toujours plus tard alors qu'' ils vont",se faire engueuler,"par leurs électeurs lorsqu'' ils reviendront devant eux, nous ne leur rendons pas service. N'' importe quoi ! En l''",se faire,1,transitive,par,engueuler
"PA267780,Firmin Le Bodo, Agnès","PA267780,2020-01-08","s'' est fait doubler sur la gauche par la crise des gilets jaunes, sur la droite par la crise dans les hôpitaux, et vient de",se faire tacler,par la réforme des retraites. Nous sommes dans une période de vœux : je crois que beaucoup de parlementaires,se faire,1,transitive,par,tacler
"PA718706,Fontaine-Domeizel, Emmanuelle","PA718706,2020-01-15",", donnons l'' exemple d'' une personne victime, à 57 ans, d'' un accident entraînant l'' apparition d'' un handicap et qui",se ferait aider,"pendant dix, quinze, voire vingt ans par son conjoint sans demander la PCH . Il paraît cohérent que, lors d'' un",se faire,1,transitive,par,aider
"PA695100,Habib, Meyer","PA695100,2020-01-16","' influencer l'' exercice des compétences de la collectivité locale "", un droit qui va bien au-delà du droit d'' élire ou de",se faire élire,"membre d'' une assemblée délibérante. Enfin il introduit un droit de participer aux affaires, qu'' on soit électeur ou",se faire,1,transitive,0,élire
"PA719286,Colombani, Paul-André","PA719286,2020-01-21","visant à rediriger les patients des urgences vers la médecine libérale, donc à payer les gens pour que des malades ne",se fassent pas ne pas soigner,"par le service public. Aucun territoire, aucun hôpital n'' est épargné par cette situation, de Bonifacio à Dunkerque , d",se faire,1,transitive,par,soigner
"PA721210,Corbière, Alexis","PA721210,2020-01-21",sur la police aujourd''hui. C '' est du bashing aussi. Or il est devenu impossible de l'' exprimer dans le débat public sans,se faire accuser,"de haïr les policiers. L'' utilisation du mot "" bashing "", qui ne veut rien dire, vise à empêcher tout débat. On critique",se faire,1,transitive,0,accuser
"PA719866,Abadie, Caroline","PA719866,2020-01-21","l'' a bien expliqué. D '' autre part, je ne vois pas en quoi votre suggestion résoudra le problème des agriculteurs qui",se font insulter,ou attaquer en raison de leur profession. Ce n'' est pas de la diffamation de les traiter d'' agriculteurs et de leur,se faire,1,transitive,0,insulter
"PA719866,Abadie, Caroline","PA719866,2020-01-21","l'' a bien expliqué. D '' autre part, je ne vois pas en quoi votre suggestion résoudra le problème des agriculteurs qui",se font insulter ou attaquer,en raison de leur profession. Ce n'' est pas de la diffamation de les traiter d'' agriculteurs et de leur reprocher d'',se faire,1,transitive,0,attaquer
"PA608016,Louwagie, Véronique","PA608016,2020-01-28","temps, un grand nombre de ministres font campagne et déploient leur énergie dans les élections municipales, soit pour",se faire élire,", soit pour soutenir d'' autres candidats. Ils préparent leur reconversion ! Certes, la tâche de maire ou d'' adjoint est",se faire,1,transitive,0,élire
"PA719608,Ménard, Emmanuelle","PA719608,2020-01-28",après avoir subi des violences : c'' est bien trop peu ! Quand une femme a été battue et qu'' elle se rend à l'' hôpital pour,se faire soigner,", il lui est difficile d'' aller ensuite porter plainte au commissariat ou à la gendarmerie. Très souvent, entre l''",se faire,1,transitive,0,soigner
"PA608695,Untermaier, Cécile","PA608695,2020-01-29","dans la difficulté, mais en explorant une autre piste. Il s'' agirait, lorsqu'' elles vont chez le médecin pour",se faire soigner,", non pas d'' imposer, d'' une certaine façon, au médecin de signaler la situation au procureur dès lors qu'' il y aurait",se faire,1,transitive,0,soigner
"PA722086,Taquet, Adrien","PA722086,2020-01-29","bien ! ...alors qu'' une décision du juge est aujourd''hui nécessaire. Ainsi, si ces personnes souhaitent à l'' avenir",se faire embaucher,"dans une crèche ou dans un centre aéré – bref, travailler auprès d'' enfants –, elles ne pourront plus le faire, car elles",se faire,1,transitive,0,embaucher
"PA610775,Gomès, Philippe","PA610775,2020-01-30","en 2017. Il est malheureusement fréquent que l'' Union calédonienne , quand elle trouve des consensus à Paris ,",se fasse tancer,"par sa base dès son retour à Nouméa . C '' est ainsi que devant le congrès, l'' Union calédonienne a affirmé que l'' accord",se faire,1,transitive,par,tancer
"PA719946,Peltier, Guillaume","PA719946,2020-02-04","pas enseigner librement la Shoah . Il est inacceptable que, dans des hôpitaux, des hommes ou des femmes refusent de",se faire soigner,"par des médecins ou des infirmiers parce qu'' ils sont de sexe opposé. Inacceptable aussi que, selon les chiffres de",se faire,1,transitive,par,soigner
"PA1874,Le Fur, Marc","PA1874,2020-02-05","hésiter à le dire très explicitement. Il n'' est pas normal que le Mali , l'' un des pays les plus aidés, un pays où nos soldats",se font tuer,", ne délivre que 10 % des laissez-passer consulaires que nous lui demandons pour expulser ses ressortissants en",se faire,1,transitive,0,tuer
"PA643127,Questel, Bruno","PA643127,2020-02-13",. Elle a une histoire. Elle ne veut pas être seulement appréhendée comme un paradis dans lequel on se rend l'' été pour,se faire bronzer,". La Corse doit être envisagée dans sa globalité, avec ses richesses, ses forces, ses femmes et ses hommes qui ont tant",se faire,1,transitive,0,bronzer
"PA608416,Hetzel, Patrick","PA608416,2020-02-13","62 Majorité absolue 32 Pour l'' adoption 40 Contre 22 Tiens, M. Le Gendre a disparu ! Il est peut-être déjà en train de",se faire recadrer,"? La parole est à M. Yannick Favennec Becot , pour soutenir l'' amendement n° 3 qui tend à supprimer l'' article. La",se faire,1,transitive,0,recadrer
"PA333818,Hutin, Christian","PA333818,2020-02-19","Vous l'' aurez sur les amendements suivants, monsieur Jumel . La parole est à M. Christian Hutin . Monsieur le président,",je viens de me faire injurier,"publiquement par M. Nogal . Je voudrais savoir ce qui a été dit ! Vous parlez d'' injure, avec ce qu'' on entend ici toute la",se faire,1,transitive,par,injurier
"PA722202,Jumel, Sébastien","PA722202,2020-02-19","jurisprudence vous soit appliquée, chers collègues. C '' est comme dans la Résistance : quand on laisse l'' un des nôtres",se faire fusiller,", ... Oh là là... ...les autres le sont dans la foulée ! Traitez - nous de collabos, pendant que vous y êtes ! Vous risquez",se faire,1,transitive,0,fusiller
"PA722202,Jumel, Sébastien","PA722202,2020-02-20",", cela heurte toujours ! Chez moi, on parle normalement, on n'' est pas né de la cuisse de Jupiter ; on parle simplement pour",se faire comprendre,". Pour ma part, je n'' oublie pas mes origines et je parle comme cela me vient. L'' expression m'' a simplement fait rire. En",se faire,1,transitive,0,comprendre
"PA720870,Mbaye, Jean François","PA720870,2020-02-20",""" petites connes "", je n'' accepte pas, je n'' accepterai plus – je vous le dis, monsieur Jumel – que l'' un d'' entre nous puisse",se faire traiter,"de chien de garde. Personne n'' est le chien de garde de personne, ici. Ce sont des propos inacceptables ! Soit nous",se faire,1,transitive,0,traiter
"PA720286,Fiat, Caroline","PA720286,2020-02-21","' ensemble de son parcours professionnel chez un même employeur ? Presque personne. C '' est vrai ! Forcément, puisqu'' on",se fait virer,"! Plus pérenne enfin, puisqu'' une conférence de financement doit fixer les conditions de l'' équilibre en tenant compte",se faire,1,transitive,0,virer
"PA718926,Dharréville, Pierre","PA718926,2020-02-21","cache-misère, qui n'' a pas d'' autre fonction que le camouflage. Je ne voudrais pas, monsieur le secrétaire d'' État , que",vous vous fassiez choper,"par la répression des fraudes pour publicité mensongère... Oh là là ! Depuis le début du débat, nous avons montré que,",se faire,1,transitive,0,choper
"PA721210,Corbière, Alexis","PA721210,2020-02-22","clown ? Monsieur le président, peut -on éviter de se parler ainsi ? Poursuivez, monsieur Corbière . Un peu de dignité !",Je me fais insulter,. Je n'' ai pas entendu l'' insulte. Moi si ! Nous l'' avons tous entendue ! Monsieur Corbière... Ce n'' est pas à moi qu'' il faut s,se faire,1,transitive,0,insulter
"PA746,Carrez, Gilles","PA746,2020-02-22",aborde la valeur de service et ses modalités d'' actualisation au fil du temps : on est alors dans l'' incapacité totale de,se faire comprendre,. Or une réforme que l'' on ne parvient pas à expliquer crée de l'' anxiété. De nombreuses questions restent aujourd''hui en,se faire,1,transitive,0,comprendre
"PA609332,Faure, Olivier","PA609332,2020-02-23","elle n'' a pas encore répondu. L'' incident est clos, mais je vous prie de croire aussi qu'' il n'' est pas très agréable de",se faire rabrouer,"comme vous venez de le faire depuis le fauteuil de la présidence, alors que je vous posais une question ouverte, sans",se faire,1,transitive,0,rabrouer
"PA267289,Door, Jean-Pierre","PA267289,2020-02-24",. Nous souhaitons que le Gouvernement prenne en considération les observations formulées par le Conseil d'' État en,se faisant assister,", si j'' ose dire, par cette institution extrêmement sérieuse. Cela permettrait de coller davantage à la réalité du",se faire,1,transitive,par,assister
"PA2150,Mélenchon, Jean-Luc","PA2150,2020-02-24","dans tous les pays ayant une activité financière incertaine ou considérée comme telle, les gens comprennent qu'' ils",se feront dévaliser,s'' ils s'' en remettent à la capitalisation. La parole est à M. Boris Vallaud . La rémunération des agents publics est,se faire,1,transitive,0,dévaliser
"PA720598,Deprez-Audebert, Marguerite","PA720598,2020-02-25","jeunes, peu ou pas diplômés, peu familiers des stades et issus de territoires parfois oubliés ; elle leur a permis de",se faire repérer,"par leur comportement ou leur savoir-être, souvent aussi importants que les compétences. Un an après la première",se faire,1,transitive,0,repérer
"PA720100,Pradié, Aurélien","PA720100,2020-02-27","de la grande réforme des retraites. Et voilà qu'' aujourd''hui on nous renvoie à une nouvelle mission ... Pardon , mais",nous ne nous ferons pas avoir,"deux fois, une fois suffit. Et sachez que le fameux "" stock "" dont vous parlez n'' a pas non plus envie de se faire avoir une",se faire,1,transitive,0,avoir
"PA720100,Pradié, Aurélien","PA720100,2020-02-27","ferons pas avoir deux fois, une fois suffit. Et sachez que le fameux "" stock "" dont vous parlez n'' a pas non plus envie de",se faire avoir,une deuxième fois. La parole est à Mme Corinne Vignon . Je voudrais répondre à nos deux collègues du côté droit et du côté,se faire,1,transitive,0,avoir
"PA720430,Bernalicis, Ugo","PA720430,2020-02-28","' Opéra national de Paris , ainsi qu'' à tous les techniciens. J '' ai l'' impression que, dans cette affaire, tout le monde va",se faire avoir,", que ce soit concernant la durée de travail ou concernant le montant des retraites. La parole est à M. Bruno Fuchs .",se faire,1,transitive,0,avoir
"PA345619,Philippe, Édouard","PA345619,2020-03-24","que des règles aussi contrastées placeraient certains d'' entre eux dans des situations très difficiles. Certes, pour",se faire comprendre,", il serait plus facile de dire que tous les marchés sont interdits ; mais dans certains petits villages, pour certaines",se faire,1,transitive,0,comprendre
"PA331481,Le Maire, Bruno","PA331481,2020-04-17",", le cours des actions de ces entreprises peut être très affaibli, ce qui en fait des proies faciles. Les laisser",se faire racheter,signifierait vendre pour rien des technologies dans lesquelles les Français ont investi des milliards d'' euros,se faire,1,transitive,0,racheter
"PA331481,Le Maire, Bruno","PA331481,2020-04-17","ce rôle de protection. Je ne laisserai pas de grandes entreprises stratégiques, nécessaires à notre indépendance,",se faire racheter,"soit par des fonds étrangers, soit par des puissances étrangères, pour la raison que nous n'' aurions pas investi le",se faire,1,transitive,par,racheter
"PA333421,Pancher, Bertrand","PA333421,2020-04-17","a reçu des aides peut paraître cohérent, mais on sait bien que de très nombreuses petites entreprises, dont le gérant ne",se fait pas forcément beaucoup payer,"et s'' est d'' ailleurs parfois endetté pour racheter son entreprise, comptent sur le versement de dividendes.",se faire,1,transitive,0,payer
"PA345619,Philippe, Édouard","PA345619,2020-04-28",", nous constituerons des brigades chargées de remonter la liste des cas contacts, de les appeler, de les inviter à",se faire tester,"en leur indiquant à quel endroit ils doivent se rendre, puis à vérifier que ces tests ont bien eu lieu et que leurs",se faire,1,transitive,0,tester
"PA719608,Ménard, Emmanuelle","PA719608,2020-05-07","continuaient d'' être inquiets, le maire de Béziers a proposé à tout le personnel des crèches et des écoles de",se faire tester,", pour que ceux qui sont contaminés le sachent et que tous les autres puissent retourner travailler sans crainte et sans",se faire,1,transitive,0,tester
